tick,edge_id,status,fault_reason,active_bags,cumulative_volume
453,e_S5_GB2,OPERATIONAL,NONE,0,0
453,e_S5_GB3,OPERATIONAL,NONE,0,3
453,e_S6_GB3,OPERATIONAL,NONE,0,0
453,e_S6_GB4,OPERATIONAL,NONE,0,7
454,e_IA1_JA1,OPERATIONAL,NONE,0,4
454,e_IA1_JA2,OPERATIONAL,NONE,0,0
454,e_IA2_JA3,OPERATIONAL,NONE,0,11
454,e_IA2_JA4,OPERATIONAL,NONE,0,0
454,e_IB1_JB1,OPERATIONAL,NONE,1,11
454,e_IB1_JB2,OPERATIONAL,NONE,0,0
454,e_IB2_JB3,OPERATIONAL,NONE,0,4
454,e_IB2_JB4,OPERATIONAL,NONE,0,0
454,e_JA1_JA2,OPERATIONAL,NONE,0,0
454,e_JA2_JA3,OPERATIONAL,NONE,0,0
454,e_JA3_JA4,OPERATIONAL,NONE,0,0
454,e_JA3_JA5,OPERATIONAL,NONE,0,2
454,e_JA5_JA2,OPERATIONAL,NONE,0,0
454,e_JB1_JB2,OPERATIONAL,NONE,0,0
454,e_JB1_JB3,OPERATIONAL,NONE,0,6
454,e_JB4_JB3,OPERATIONAL,NONE,0,0
454,e_JB2_JB5,OPERATIONAL,NONE,0,0
454,e_JB3_JB5,OPERATIONAL,NONE,1,1
454,e_JB4_JB5,OPERATIONAL,NONE,0,0
454,e_JA1_S1,OPERATIONAL,NONE,0,4
454,e_JA2_S2,OPERATIONAL,NONE,0,0
454,e_JA3_S3,OPERATIONAL,NONE,0,9
454,e_JA4_S3,OPERATIONAL,NONE,0,0
454,e_JA5_S2,JAMMED,SCHEDULED_MAINTENANCE,0,2
454,e_JB1_S4,OPERATIONAL,NONE,0,4
454,e_JB2_S4,OPERATIONAL,NONE,0,0
454,e_JB3_S5,OPERATIONAL,NONE,0,9
454,e_JB4_S6,OPERATIONAL,NONE,0,0
454,e_JB5_S4,OPERATIONAL,NONE,0,0
454,e_JA1_JB1_FWD,OPERATIONAL,NONE,0,2
454,e_JA1_JB1_REV,OPERATIONAL,NONE,0,2
454,e_S1_S2,OPERATIONAL,NONE,0,1
454,e_S2_S3_FWD,OPERATIONAL,NONE,0,1
454,e_S2_S3_REV,OPERATIONAL,NONE,0,0
454,e_S3_S4,OPERATIONAL,NONE,0,6
454,e_S4_S5,OPERATIONAL,NONE,0,5
454,e_S1_S6_FWD,OPERATIONAL,NONE,0,0
454,e_S1_S6_REV,OPERATIONAL,NONE,0,4
454,e_S6_S5_FWD,OPERATIONAL,NONE,0,0
454,e_S6_S5_REV,OPERATIONAL,NONE,0,11
454,e_S1_GA1,OPERATIONAL,NONE,0,6
454,e_S1_GA2,OPERATIONAL,NONE,0,1
454,e_S2_GA2,OPERATIONAL,NONE,0,2
454,e_S2_GA3,OPERATIONAL,NONE,0,0
454,e_S3_GA3,OPERATIONAL,NONE,0,2
454,e_S3_GA4,OPERATIONAL,NONE,0,2
454,e_S4_GB1,OPERATIONAL,NONE,1,2
454,e_S4_GB2,OPERATIONAL,NONE,0,3
454,e_S5_GB2,OPERATIONAL,NONE,0,0
454,e_S5_GB3,OPERATIONAL,NONE,0,3
454,e_S6_GB3,OPERATIONAL,NONE,0,0
454,e_S6_GB4,OPERATIONAL,NONE,0,7
455,e_IA1_JA1,OPERATIONAL,NONE,0,4
455,e_IA1_JA2,OPERATIONAL,NONE,0,0
455,e_IA2_JA3,OPERATIONAL,NONE,0,11
455,e_IA2_JA4,OPERATIONAL,NONE,0,0
455,e_IB1_JB1,OPERATIONAL,NONE,1,11
455,e_IB1_JB2,OPERATIONAL,NONE,0,0
455,e_IB2_JB3,OPERATIONAL,NONE,0,4
455,e_IB2_JB4,OPERATIONAL,NONE,0,0
455,e_JA1_JA2,OPERATIONAL,NONE,0,0
455,e_JA2_JA3,OPERATIONAL,NONE,0,0
455,e_JA3_JA4,OPERATIONAL,NONE,0,0
455,e_JA3_JA5,OPERATIONAL,NONE,0,2
455,e_JA5_JA2,OPERATIONAL,NONE,0,0
455,e_JB1_JB2,OPERATIONAL,NONE,0,0
455,e_JB1_JB3,OPERATIONAL,NONE,0,6
455,e_JB4_JB3,OPERATIONAL,NONE,0,0
455,e_JB2_JB5,OPERATIONAL,NONE,0,0
455,e_JB3_JB5,OPERATIONAL,NONE,1,1
455,e_JB4_JB5,OPERATIONAL,NONE,0,0
455,e_JA1_S1,OPERATIONAL,NONE,0,4
455,e_JA2_S2,OPERATIONAL,NONE,0,0
455,e_JA3_S3,OPERATIONAL,NONE,0,9
455,e_JA4_S3,OPERATIONAL,NONE,0,0
455,e_JA5_S2,JAMMED,SCHEDULED_MAINTENANCE,0,2
455,e_JB1_S4,OPERATIONAL,NONE,0,4
455,e_JB2_S4,OPERATIONAL,NONE,0,0
455,e_JB3_S5,OPERATIONAL,NONE,0,9
455,e_JB4_S6,OPERATIONAL,NONE,0,0
455,e_JB5_S4,OPERATIONAL,NONE,0,0
455,e_JA1_JB1_FWD,OPERATIONAL,NONE,0,2
455,e_JA1_JB1_REV,OPERATIONAL,NONE,0,2
455,e_S1_S2,OPERATIONAL,NONE,0,1
455,e_S2_S3_FWD,OPERATIONAL,NONE,0,1
455,e_S2_S3_REV,OPERATIONAL,NONE,0,0
455,e_S3_S4,OPERATIONAL,NONE,0,6
455,e_S4_S5,OPERATIONAL,NONE,0,5
455,e_S1_S6_FWD,OPERATIONAL,NONE,0,0
455,e_S1_S6_REV,OPERATIONAL,NONE,0,4
455,e_S6_S5_FWD,OPERATIONAL,NONE,0,0
455,e_S6_S5_REV,OPERATIONAL,NONE,0,11
455,e_S1_GA1,OPERATIONAL,NONE,0,6
455,e_S1_GA2,OPERATIONAL,NONE,0,1
455,e_S2_GA2,OPERATIONAL,NONE,0,2
455,e_S2_GA3,OPERATIONAL,NONE,0,0
455,e_S3_GA3,OPERATIONAL,NONE,0,2
455,e_S3_GA4,OPERATIONAL,NONE,0,2
455,e_S4_GB1,OPERATIONAL,NONE,1,2
455,e_S4_GB2,OPERATIONAL,NONE,0,3
455,e_S5_GB2,OPERATIONAL,NONE,0,0
455,e_S5_GB3,OPERATIONAL,NONE,0,3
455,e_S6_GB3,OPERATIONAL,NONE,0,0
455,e_S6_GB4,OPERATIONAL,NONE,0,7
456,e_IA1_JA1,OPERATIONAL,NONE,0,4
456,e_IA1_JA2,OPERATIONAL,NONE,0,0
456,e_IA2_JA3,OPERATIONAL,NONE,0,11
456,e_IA2_JA4,OPERATIONAL,NONE,0,0
456,e_IB1_JB1,OPERATIONAL,NONE,0,11
456,e_IB1_JB2,OPERATIONAL,NONE,0,0
456,e_IB2_JB3,OPERATIONAL,NONE,0,4
456,e_IB2_JB4,OPERATIONAL,NONE,0,0
456,e_JA1_JA2,OPERATIONAL,NONE,0,0
456,e_JA2_JA3,OPERATIONAL,NONE,0,0
456,e_JA3_JA4,OPERATIONAL,NONE,0,0
456,e_JA3_JA5,OPERATIONAL,NONE,0,2
456,e_JA5_JA2,OPERATIONAL,NONE,0,0
456,e_JB1_JB2,OPERATIONAL,NONE,0,0
456,e_JB1_JB3,OPERATIONAL,NONE,1,7
456,e_JB4_JB3,OPERATIONAL,NONE,0,0
456,e_JB2_JB5,OPERATIONAL,NONE,0,0
456,e_JB3_JB5,OPERATIONAL,NONE,1,1
456,e_JB4_JB5,OPERATIONAL,NONE,0,0
456,e_JA1_S1,OPERATIONAL,NONE,0,4
456,e_JA2_S2,OPERATIONAL,NONE,0,0
456,e_JA3_S3,OPERATIONAL,NONE,0,9
456,e_JA4_S3,OPERATIONAL,NONE,0,0
456,e_JA5_S2,JAMMED,SCHEDULED_MAINTENANCE,0,2
456,e_JB1_S4,OPERATIONAL,NONE,0,4
456,e_JB2_S4,OPERATIONAL,NONE,0,0
456,e_JB3_S5,OPERATIONAL,NONE,0,9
456,e_JB4_S6,OPERATIONAL,NONE,0,0
456,e_JB5_S4,OPERATIONAL,NONE,0,0
456,e_JA1_JB1_FWD,OPERATIONAL,NONE,0,2
456,e_JA1_JB1_REV,OPERATIONAL,NONE,0,2
456,e_S1_S2,OPERATIONAL,NONE,0,1
456,e_S2_S3_FWD,OPERATIONAL,NONE,0,1
456,e_S2_S3_REV,OPERATIONAL,NONE,0,0
456,e_S3_S4,OPERATIONAL,NONE,0,6
456,e_S4_S5,OPERATIONAL,NONE,0,5
456,e_S1_S6_FWD,OPERATIONAL,NONE,0,0
456,e_S1_S6_REV,OPERATIONAL,NONE,0,4
456,e_S6_S5_FWD,OPERATIONAL,NONE,0,0
456,e_S6_S5_REV,OPERATIONAL,NONE,0,11
456,e_S1_GA1,OPERATIONAL,NONE,0,6
456,e_S1_GA2,OPERATIONAL,NONE,0,1
456,e_S2_GA2,OPERATIONAL,NONE,0,2
456,e_S2_GA3,OPERATIONAL,NONE,0,0
456,e_S3_GA3,OPERATIONAL,NONE,0,2
456,e_S3_GA4,OPERATIONAL,NONE,0,2
456,e_S4_GB1,OPERATIONAL,NONE,0,2
456,e_S4_GB2,OPERATIONAL,NONE,0,3
456,e_S5_GB2,OPERATIONAL,NONE,0,0
456,e_S5_GB3,OPERATIONAL,NONE,0,3
456,e_S6_GB3,OPERATIONAL,NONE,0,0
456,e_S6_GB4,OPERATIONAL,NONE,0,7
457,e_IA1_JA1,OPERATIONAL,NONE,0,4
457,e_IA1_JA2,OPERATIONAL,NONE,0,0
457,e_IA2_JA3,OPERATIONAL,NONE,0,11
457,e_IA2_JA4,OPERATIONAL,NONE,0,0
457,e_IB1_JB1,OPERATIONAL,NONE,0,11
457,e_IB1_JB2,OPERATIONAL,NONE,0,0
457,e_IB2_JB3,OPERATIONAL,NONE,0,4
457,e_IB2_JB4,OPERATIONAL,NONE,0,0
457,e_JA1_JA2,OPERATIONAL,NONE,0,0
457,e_JA2_JA3,OPERATIONAL,NONE,0,0
457,e_JA3_JA4,OPERATIONAL,NONE,0,0
457,e_JA3_JA5,OPERATIONAL,NONE,0,2
457,e_JA5_JA2,OPERATIONAL,NONE,0,0
457,e_JB1_JB2,OPERATIONAL,NONE,0,0
457,e_JB1_JB3,OPERATIONAL,NONE,1,7
457,e_JB4_JB3,OPERATIONAL,NONE,0,0
457,e_JB2_JB5,OPERATIONAL,NONE,0,0
457,e_JB3_JB5,OPERATIONAL,NONE,0,1
457,e_JB4_JB5,OPERATIONAL,NONE,0,0
457,e_JA1_S1,OPERATIONAL,NONE,0,4
457,e_JA2_S2,OPERATIONAL,NONE,0,0
457,e_JA3_S3,OPERATIONAL,NONE,0,9
457,e_JA4_S3,OPERATIONAL,NONE,0,0
457,e_JA5_S2,JAMMED,SCHEDULED_MAINTENANCE,0,2
457,e_JB1_S4,OPERATIONAL,NONE,0,4
457,e_JB2_S4,OPERATIONAL,NONE,0,0
457,e_JB3_S5,OPERATIONAL,NONE,0,9
457,e_JB4_S6,OPERATIONAL,NONE,0,0
457,e_JB5_S4,OPERATIONAL,NONE,1,1
457,e_JA1_JB1_FWD,OPERATIONAL,NONE,0,2
457,e_JA1_JB1_REV,OPERATIONAL,NONE,0,2
457,e_S1_S2,OPERATIONAL,NONE,0,1
457,e_S2_S3_FWD,OPERATIONAL,NONE,0,1
457,e_S2_S3_REV,OPERATIONAL,NONE,0,0
457,e_S3_S4,OPERATIONAL,NONE,0,6
457,e_S4_S5,OPERATIONAL,NONE,0,5
457,e_S1_S6_FWD,OPERATIONAL,NONE,0,0
457,e_S1_S6_REV,OPERATIONAL,NONE,0,4
457,e_S6_S5_FWD,OPERATIONAL,NONE,0,0
457,e_S6_S5_REV,OPERATIONAL,NONE,0,11
457,e_S1_GA1,OPERATIONAL,NONE,0,6
457,e_S1_GA2,OPERATIONAL,NONE,0,1
457,e_S2_GA2,OPERATIONAL,NONE,0,2
457,e_S2_GA3,OPERATIONAL,NONE,0,0
457,e_S3_GA3,OPERATIONAL,NONE,0,2
457,e_S3_GA4,OPERATIONAL,NONE,0,2
457,e_S4_GB1,OPERATIONAL,NONE,0,2
457,e_S4_GB2,OPERATIONAL,NONE,0,3
457,e_S5_GB2,OPERATIONAL,NONE,0,0
457,e_S5_GB3,OPERATIONAL,NONE,0,3
457,e_S6_GB3,OPERATIONAL,NONE,0,0
457,e_S6_GB4,OPERATIONAL,NONE,0,7
458,e_IA1_JA1,OPERATIONAL,NONE,0,4
458,e_IA1_JA2,OPERATIONAL,NONE,0,0
458,e_IA2_JA3,OPERATIONAL,NONE,0,11
458,e_IA2_JA4,OPERATIONAL,NONE,0,0
458,e_IB1_JB1,OPERATIONAL,NONE,0,11
458,e_IB1_JB2,OPERATIONAL,NONE,0,0
458,e_IB2_JB3,OPERATIONAL,NONE,0,4
458,e_IB2_JB4,OPERATIONAL,NONE,0,0
458,e_JA1_JA2,OPERATIONAL,NONE,0,0
458,e_JA2_JA3,OPERATIONAL,NONE,0,0
458,e_JA3_JA4,OPERATIONAL,NONE,0,0
458,e_JA3_JA5,OPERATIONAL,NONE,0,2
458,e_JA5_JA2,OPERATIONAL,NONE,0,0
458,e_JB1_JB2,OPERATIONAL,NONE,0,0
458,e_JB1_JB3,OPERATIONAL,NONE,1,7
458,e_JB4_JB3,OPERATIONAL,NONE,0,0
458,e_JB2_JB5,OPERATIONAL,NONE,0,0
458,e_JB3_JB5,OPERATIONAL,NONE,0,1
458,e_JB4_JB5,OPERATIONAL,NONE,0,0
458,e_JA1_S1,OPERATIONAL,NONE,0,4
458,e_JA2_S2,OPERATIONAL,NONE,0,0
458,e_JA3_S3,OPERATIONAL,NONE,0,9
458,e_JA4_S3,OPERATIONAL,NONE,0,0
458,e_JA5_S2,JAMMED,SCHEDULED_MAINTENANCE,0,2
458,e_JB1_S4,OPERATIONAL,NONE,0,4
458,e_JB2_S4,OPERATIONAL,NONE,0,0
458,e_JB3_S5,OPERATIONAL,NONE,0,9
458,e_JB4_S6,OPERATIONAL,NONE,0,0
458,e_JB5_S4,OPERATIONAL,NONE,1,1
458,e_JA1_JB1_FWD,OPERATIONAL,NONE,0,2
458,e_JA1_JB1_REV,OPERATIONAL,NONE,0,2
458,e_S1_S2,OPERATIONAL,NONE,0,1
458,e_S2_S3_FWD,OPERATIONAL,NONE,0,1
458,e_S2_S3_REV,OPERATIONAL,NONE,0,0
458,e_S3_S4,OPERATIONAL,NONE,0,6
458,e_S4_S5,OPERATIONAL,NONE,0,5
458,e_S1_S6_FWD,OPERATIONAL,NONE,0,0
458,e_S1_S6_REV,OPERATIONAL,NONE,0,4
458,e_S6_S5_FWD,OPERATIONAL,NONE,0,0
458,e_S6_S5_REV,OPERATIONAL,NONE,0,11
458,e_S1_GA1,OPERATIONAL,NONE,0,6
458,e_S1_GA2,OPERATIONAL,NONE,0,1
458,e_S2_GA2,OPERATIONAL,NONE,0,2
458,e_S2_GA3,OPERATIONAL,NONE,0,0
458,e_S3_GA3,OPERATIONAL,NONE,0,2
458,e_S3_GA4,OPERATIONAL,NONE,0,2
458,e_S4_GB1,OPERATIONAL,NONE,0,2
458,e_S4_GB2,OPERATIONAL,NONE,0,3
458,e_S5_GB2,OPERATIONAL,NONE,0,0
458,e_S5_GB3,OPERATIONAL,NONE,0,3
458,e_S6_GB3,OPERATIONAL,NONE,0,0
458,e_S6_GB4,OPERATIONAL,NONE,0,7
459,e_IA1_JA1,OPERATIONAL,NONE,0,4
459,e_IA1_JA2,OPERATIONAL,NONE,0,0
459,e_IA2_JA3,OPERATIONAL,NONE,0,11
459,e_IA2_JA4,OPERATIONAL,NONE,0,0
459,e_IB1_JB1,OPERATIONAL,NONE,0,11
459,e_IB1_JB2,OPERATIONAL,NONE,0,0
459,e_IB2_JB3,OPERATIONAL,NONE,0,4
459,e_IB2_JB4,OPERATIONAL,NONE,0,0
459,e_JA1_JA2,OPERATIONAL,NONE,0,0
459,e_JA2_JA3,OPERATIONAL,NONE,0,0
459,e_JA3_JA4,OPERATIONAL,NONE,0,0
459,e_JA3_JA5,OPERATIONAL,NONE,0,2
459,e_JA5_JA2,OPERATIONAL,NONE,0,0
459,e_JB1_JB2,OPERATIONAL,NONE,0,0
459,e_JB1_JB3,OPERATIONAL,NONE,1,7
459,e_JB4_JB3,OPERATIONAL,NONE,0,0
459,e_JB2_JB5,OPERATIONAL,NONE,0,0
459,e_JB3_JB5,OPERATIONAL,NONE,0,1
459,e_JB4_JB5,OPERATIONAL,NONE,0,0
459,e_JA1_S1,OPERATIONAL,NONE,0,4
459,e_JA2_S2,OPERATIONAL,NONE,0,0
459,e_JA3_S3,OPERATIONAL,NONE,0,9
459,e_JA4_S3,OPERATIONAL,NONE,0,0
459,e_JA5_S2,JAMMED,SCHEDULED_MAINTENANCE,0,2
459,e_JB1_S4,OPERATIONAL,NONE,0,4
459,e_JB2_S4,OPERATIONAL,NONE,0,0
459,e_JB3_S5,OPERATIONAL,NONE,0,9
459,e_JB4_S6,OPERATIONAL,NONE,0,0
459,e_JB5_S4,OPERATIONAL,NONE,1,1
459,e_JA1_JB1_FWD,OPERATIONAL,NONE,0,2
459,e_JA1_JB1_REV,OPERATIONAL,NONE,0,2
459,e_S1_S2,OPERATIONAL,NONE,0,1
459,e_S2_S3_FWD,OPERATIONAL,NONE,0,1
459,e_S2_S3_REV,OPERATIONAL,NONE,0,0
459,e_S3_S4,OPERATIONAL,NONE,0,6
459,e_S4_S5,OPERATIONAL,NONE,0,5
459,e_S1_S6_FWD,OPERATIONAL,NONE,0,0
459,e_S1_S6_REV,OPERATIONAL,NONE,0,4
459,e_S6_S5_FWD,OPERATIONAL,NONE,0,0
459,e_S6_S5_REV,OPERATIONAL,NONE,0,11
459,e_S1_GA1,OPERATIONAL,NONE,0,6
459,e_S1_GA2,OPERATIONAL,NONE,0,1
459,e_S2_GA2,OPERATIONAL,NONE,0,2
459,e_S2_GA3,OPERATIONAL,NONE,0,0
459,e_S3_GA3,OPERATIONAL,NONE,0,2
459,e_S3_GA4,OPERATIONAL,NONE,0,2
459,e_S4_GB1,OPERATIONAL,NONE,0,2
459,e_S4_GB2,OPERATIONAL,NONE,0,3
459,e_S5_GB2,OPERATIONAL,NONE,0,0
459,e_S5_GB3,OPERATIONAL,NONE,0,3
459,e_S6_GB3,OPERATIONAL,NONE,0,0
459,e_S6_GB4,OPERATIONAL,NONE,0,7
460,e_IA1_JA1,OPERATIONAL,NONE,0,4
460,e_IA1_JA2,OPERATIONAL,NONE,0,0
460,e_IA2_JA3,OPERATIONAL,NONE,0,11
460,e_IA2_JA4,OPERATIONAL,NONE,0,0
460,e_IB1_JB1,OPERATIONAL,NONE,0,11
460,e_IB1_JB2,OPERATIONAL,NONE,0,0
460,e_IB2_JB3,OPERATIONAL,NONE,0,4
460,e_IB2_JB4,OPERATIONAL,NONE,0,0
460,e_JA1_JA2,OPERATIONAL,NONE,0,0
460,e_JA2_JA3,OPERATIONAL,NONE,0,0
460,e_JA3_JA4,OPERATIONAL,NONE,0,0
460,e_JA3_JA5,OPERATIONAL,NONE,0,2
460,e_JA5_JA2,OPERATIONAL,NONE,0,0
460,e_JB1_JB2,OPERATIONAL,NONE,0,0
460,e_JB1_JB3,OPERATIONAL,NONE,1,7
460,e_JB4_JB3,OPERATIONAL,NONE,0,0
460,e_JB2_JB5,OPERATIONAL,NONE,0,0
460,e_JB3_JB5,OPERATIONAL,NONE,0,1
460,e_JB4_JB5,OPERATIONAL,NONE,0,0
460,e_JA1_S1,OPERATIONAL,NONE,0,4
460,e_JA2_S2,OPERATIONAL,NONE,0,0
460,e_JA3_S3,OPERATIONAL,NONE,0,9
460,e_JA4_S3,OPERATIONAL,NONE,0,0
460,e_JA5_S2,JAMMED,SCHEDULED_MAINTENANCE,0,2
460,e_JB1_S4,OPERATIONAL,NONE,0,4
460,e_JB2_S4,OPERATIONAL,NONE,0,0
460,e_JB3_S5,OPERATIONAL,NONE,0,9
460,e_JB4_S6,OPERATIONAL,NONE,0,0
460,e_JB5_S4,OPERATIONAL,NONE,1,1
460,e_JA1_JB1_FWD,OPERATIONAL,NONE,0,2
460,e_JA1_JB1_REV,OPERATIONAL,NONE,0,2
460,e_S1_S2,OPERATIONAL,NONE,0,1
460,e_S2_S3_FWD,OPERATIONAL,NONE,0,1
460,e_S2_S3_REV,OPERATIONAL,NONE,0,0
460,e_S3_S4,OPERATIONAL,NONE,0,6
460,e_S4_S5,OPERATIONAL,NONE,0,5
460,e_S1_S6_FWD,OPERATIONAL,NONE,0,0
460,e_S1_S6_REV,OPERATIONAL,NONE,0,4
460,e_S6_S5_FWD,OPERATIONAL,NONE,0,0
460,e_S6_S5_REV,OPERATIONAL,NONE,0,11
460,e_S1_GA1,OPERATIONAL,NONE,0,6
460,e_S1_GA2,OPERATIONAL,NONE,0,1
460,e_S2_GA2,OPERATIONAL,NONE,0,2
460,e_S2_GA3,OPERATIONAL,NONE,0,0
460,e_S3_GA3,OPERATIONAL,NONE,0,2
460,e_S3_GA4,OPERATIONAL,NONE,0,2
460,e_S4_GB1,OPERATIONAL,NONE,0,2
460,e_S4_GB2,OPERATIONAL,NONE,0,3
460,e_S5_GB2,OPERATIONAL,NONE,0,0
460,e_S5_GB3,OPERATIONAL,NONE,0,3
460,e_S6_GB3,OPERATIONAL,NONE,0,0
460,e_S6_GB4,OPERATIONAL,NONE,0,7
461,e_IA1_JA1,OPERATIONAL,NONE,0,4
461,e_IA1_JA2,OPERATIONAL,NONE,0,0
461,e_IA2_JA3,OPERATIONAL,NONE,0,11
461,e_IA2_JA4,OPERATIONAL,NONE,0,0
461,e_IB1_JB1,OPERATIONAL,NONE,0,11
461,e_IB1_JB2,OPERATIONAL,NONE,0,0
461,e_IB2_JB3,OPERATIONAL,NONE,0,4
461,e_IB2_JB4,OPERATIONAL,NONE,0,0
461,e_JA1_JA2,OPERATIONAL,NONE,0,0
461,e_JA2_JA3,OPERATIONAL,NONE,0,0
461,e_JA3_JA4,OPERATIONAL,NONE,0,0
461,e_JA3_JA5,OPERATIONAL,NONE,0,2
461,e_JA5_JA2,OPERATIONAL,NONE,0,0
461,e_JB1_JB2,OPERATIONAL,NONE,0,0
461,e_JB1_JB3,OPERATIONAL,NONE,1,7
461,e_JB4_JB3,OPERATIONAL,NONE,0,0
461,e_JB2_JB5,OPERATIONAL,NONE,0,0
461,e_JB3_JB5,OPERATIONAL,NONE,0,1
461,e_JB4_JB5,OPERATIONAL,NONE,0,0
461,e_JA1_S1,OPERATIONAL,NONE,0,4
461,e_JA2_S2,OPERATIONAL,NONE,0,0
461,e_JA3_S3,OPERATIONAL,NONE,0,9
461,e_JA4_S3,OPERATIONAL,NONE,0,0
461,e_JA5_S2,JAMMED,SCHEDULED_MAINTENANCE,0,2
461,e_JB1_S4,OPERATIONAL,NONE,0,4
461,e_JB2_S4,OPERATIONAL,NONE,0,0
461,e_JB3_S5,OPERATIONAL,NONE,0,9
461,e_JB4_S6,OPERATIONAL,NONE,0,0
461,e_JB5_S4,OPERATIONAL,NONE,1,1
461,e_JA1_JB1_FWD,OPERATIONAL,NONE,0,2
461,e_JA1_JB1_REV,OPERATIONAL,NONE,0,2
461,e_S1_S2,OPERATIONAL,NONE,0,1
461,e_S2_S3_FWD,OPERATIONAL,NONE,0,1
461,e_S2_S3_REV,OPERATIONAL,NONE,0,0
461,e_S3_S4,OPERATIONAL,NONE,0,6
461,e_S4_S5,OPERATIONAL,NONE,0,5
461,e_S1_S6_FWD,OPERATIONAL,NONE,0,0
461,e_S1_S6_REV,OPERATIONAL,NONE,0,4
461,e_S6_S5_FWD,OPERATIONAL,NONE,0,0
461,e_S6_S5_REV,OPERATIONAL,NONE,0,11
461,e_S1_GA1,OPERATIONAL,NONE,0,6
461,e_S1_GA2,OPERATIONAL,NONE,0,1
461,e_S2_GA2,OPERATIONAL,NONE,0,2
461,e_S2_GA3,OPERATIONAL,NONE,0,0
461,e_S3_GA3,OPERATIONAL,NONE,0,2
461,e_S3_GA4,OPERATIONAL,NONE,0,2
461,e_S4_GB1,OPERATIONAL,NONE,0,2
461,e_S4_GB2,OPERATIONAL,NONE,0,3
461,e_S5_GB2,OPERATIONAL,NONE,0,0
461,e_S5_GB3,OPERATIONAL,NONE,0,3
461,e_S6_GB3,OPERATIONAL,NONE,0,0
461,e_S6_GB4,OPERATIONAL,NONE,0,7
462,e_IA1_JA1,OPERATIONAL,NONE,0,4
462,e_IA1_JA2,OPERATIONAL,NONE,0,0
462,e_IA2_JA3,OPERATIONAL,NONE,0,11
462,e_IA2_JA4,OPERATIONAL,NONE,0,0
462,e_IB1_JB1,OPERATIONAL,NONE,0,11
462,e_IB1_JB2,OPERATIONAL,NONE,0,0
462,e_IB2_JB3,OPERATIONAL,NONE,0,4
462,e_IB2_JB4,OPERATIONAL,NONE,0,0
462,e_JA1_JA2,OPERATIONAL,NONE,0,0
462,e_JA2_JA3,OPERATIONAL,NONE,0,0
462,e_JA3_JA4,OPERATIONAL,NONE,0,0
462,e_JA3_JA5,OPERATIONAL,NONE,0,2
462,e_JA5_JA2,OPERATIONAL,NONE,0,0
462,e_JB1_JB2,OPERATIONAL,NONE,0,0
462,e_JB1_JB3,OPERATIONAL,NONE,0,7
462,e_JB4_JB3,OPERATIONAL,NONE,0,0
462,e_JB2_JB5,OPERATIONAL,NONE,0,0
462,e_JB3_JB5,OPERATIONAL,NONE,0,1
462,e_JB4_JB5,OPERATIONAL,NONE,0,0
462,e_JA1_S1,OPERATIONAL,NONE,0,4
462,e_JA2_S2,OPERATIONAL,NONE,0,0
462,e_JA3_S3,OPERATIONAL,NONE,0,9
462,e_JA4_S3,OPERATIONAL,NONE,0,0
462,e_JA5_S2,JAMMED,SCHEDULED_MAINTENANCE,0,2
462,e_JB1_S4,OPERATIONAL,NONE,0,4
462,e_JB2_S4,OPERATIONAL,NONE,0,0
462,e_JB3_S5,OPERATIONAL,NONE,1,10
462,e_JB4_S6,OPERATIONAL,NONE,0,0
462,e_JB5_S4,OPERATIONAL,NONE,1,1
462,e_JA1_JB1_FWD,OPERATIONAL,NONE,0,2
462,e_JA1_JB1_REV,OPERATIONAL,NONE,0,2
462,e_S1_S2,OPERATIONAL,NONE,0,1
462,e_S2_S3_FWD,OPERATIONAL,NONE,0,1
462,e_S2_S3_REV,OPERATIONAL,NONE,0,0
462,e_S3_S4,OPERATIONAL,NONE,0,6
462,e_S4_S5,OPERATIONAL,NONE,0,5
462,e_S1_S6_FWD,OPERATIONAL,NONE,0,0
462,e_S1_S6_REV,OPERATIONAL,NONE,0,4
462,e_S6_S5_FWD,OPERATIONAL,NONE,0,0
462,e_S6_S5_REV,OPERATIONAL,NONE,0,11
462,e_S1_GA1,OPERATIONAL,NONE,0,6
462,e_S1_GA2,OPERATIONAL,NONE,0,1
462,e_S2_GA2,OPERATIONAL,NONE,0,2
462,e_S2_GA3,OPERATIONAL,NONE,0,0
462,e_S3_GA3,OPERATIONAL,NONE,0,2
462,e_S3_GA4,OPERATIONAL,NONE,0,2
462,e_S4_GB1,OPERATIONAL,NONE,0,2
462,e_S4_GB2,OPERATIONAL,NONE,0,3
462,e_S5_GB2,OPERATIONAL,NONE,0,0
462,e_S5_GB3,OPERATIONAL,NONE,0,3
462,e_S6_GB3,OPERATIONAL,NONE,0,0
462,e_S6_GB4,OPERATIONAL,NONE,0,7
463,e_IA1_JA1,OPERATIONAL,NONE,0,4
463,e_IA1_JA2,OPERATIONAL,NONE,0,0
463,e_IA2_JA3,OPERATIONAL,NONE,0,11
463,e_IA2_JA4,OPERATIONAL,NONE,0,0
463,e_IB1_JB1,OPERATIONAL,NONE,0,11
463,e_IB1_JB2,OPERATIONAL,NONE,0,0
463,e_IB2_JB3,OPERATIONAL,NONE,0,4
463,e_IB2_JB4,OPERATIONAL,NONE,0,0
463,e_JA1_JA2,OPERATIONAL,NONE,0,0
463,e_JA2_JA3,OPERATIONAL,NONE,0,0
